second,distance,motion,lightIntensity,occupied,occupied_ml
35295,337.0,0,0.0,1,0
35296,337.0,0,0.0,1,0
35297,338.0,0,0.0,1,0
35298,337.0,0,0.0,1,0
35299,338.0,0,0.0,1,0
35300,337.0,0,0.0,1,0
35301,339.0,0,0.0,1,0
35302,337.0,0,0.0,1,0
35303,338.0,0,0.0,1,0
35304,337.0,0,0.0,1,0
35305,338.0,0,0.0,1,0
35306,338.0,0,0.0,1,0
35307,2383.0,0,0.0,1,0
35308,2383.0,0,0.0,1,0
35309,2383.0,0,0.0,1,0
35310,2383.0,0,0.0,1,0
35311,2383.0,0,0.0,1,0
35312,2383.0,0,0.0,1,0
35313,2383.0,0,0.0,1,0
35314,2383.0,0,0.0,1,0
35315,2383.0,0,0.0,1,0
35316,2383.0,0,0.0,1,0
35317,2383.0,0,0.0,1,0
35318,2383.0,0,0.0,1,0
35319,2383.0,0,0.0,1,0
35320,2383.0,0,0.0,1,0
35321,2383.0,0,0.0,1,0
35322,2383.0,0,0.0,1,0
35323,2383.0,0,0.0,1,0
35324,2383.0,0,0.0,1,0
35325,2383.0,0,0.0,1,0
35326,2383.0,0,0.0,1,0
35327,2383.0,0,0.0,1,0
35328,2383.0,0,0.0,1,0
35329,2383.0,0,0.0,1,0
35330,2383.0,0,0.0,1,0
35331,2383.0,0,0.0,1,0
35332,2383.0,0,0.0,1,0
35333,2383.0,0,0.0,1,0
35334,2383.0,0,0.0,1,0
35335,2383.0,0,0.0,1,0
35336,2383.0,0,0.0,1,0
35337,2383.0,0,0.0,1,0
35338,2383.0,0,0.0,1,0
35339,2383.0,0,0.0,1,0
35340,2383.0,0,0.0,1,0
35341,2383.0,0,0.0,1,0
35342,2383.0,0,0.0,1,0
35343,2383.0,0,0.0,1,0
35344,2383.0,0,0.0,1,0
35345,2383.0,0,0.0,1,0
35346,2383.0,0,0.0,1,0
35347,2383.0,0,0.0,1,0
35348,2383.0,0,0.0,1,0
35349,2383.0,0,0.0,1,0
35350,2383.0,0,0.0,1,0
35351,2383.0,0,0.0,1,0
35352,2383.0,0,0.0,1,0
35353,2383.0,0,0.0,1,0
35354,2383.0,0,0.0,1,0
35355,2383.0,0,0.0,1,0
35356,2383.0,0,0.0,1,0
35357,2383.0,0,0.0,1,0
35358,2383.0,0,0.0,1,0
35359,2383.0,0,0.0,1,0
35360,2383.0,0,0.0,1,0
35361,2383.0,0,0.0,1,0
35362,2383.0,0,0.0,1,0
35363,2383.0,0,0.0,1,0
35364,2383.0,0,0.0,1,0
35365,337.0,0,0.0,1,0
35366,338.0,0,0.0,1,0
35367,337.0,0,0.0,1,0
35368,337.0,0,0.0,1,0
35369,337.0,0,0.0,1,0
35370,337.0,0,0.0,1,0
35371,337.0,0,0.0,1,0
35372,337.0,0,0.0,1,0
35373,339.0,0,0.0,1,0
35374,338.0,0,0.0,1,0
35375,337.0,0,0.0,1,0
35376,337.0,0,0.0,1,0
35377,340.0,0,0.0,1,0
35378,339.0,0,0.0,1,0
35379,337.0,0,0.0,1,0
35380,338.0,0,0.0,1,0
35381,337.0,0,0.0,1,0
35382,337.0,0,0.0,1,0
35383,337.0,0,0.0,1,0
35384,337.0,0,0.0,1,0
35385,337.0,0,0.0,1,0
35386,338.0,0,0.0,1,0
35387,337.0,0,0.0,1,0
35388,337.0,0,0.0,1,0
35389,337.0,0,0.0,1,0
35390,338.0,0,0.0,1,0
35391,338.0,0,0.0,1,0
35392,339.0,0,0.0,1,0
35393,338.0,0,0.0,1,0
35394,338.0,0,0.0,1,0
35395,337.0,0,0.0,1,0
35396,337.0,0,0.0,1,0
35397,337.0,0,0.0,1,0
35398,338.0,0,0.0,1,0
35399,336.0,0,0.0,1,0
35400,337.0,0,0.0,1,0
35401,336.0,0,0.0,1,0
35402,338.0,0,0.0,1,0
35403,337.0,0,0.0,1,0
35404,337.0,0,0.0,1,0
35405,337.0,0,0.0,1,0
35406,337.0,0,0.0,1,0
35407,336.0,0,0.0,1,0
35408,338.0,0,0.0,1,0
35409,338.0,0,0.0,1,0
35410,338.0,0,0.0,1,0
35411,337.0,0,0.0,1,0
35412,336.0,0,0.0,1,0
35413,336.0,0,0.0,1,0
35414,338.0,0,0.0,1,0
35415,337.0,0,0.0,1,0
35416,337.0,0,0.0,1,0
35417,337.0,0,0.0,1,0
35418,338.0,0,0.0,1,0
35419,338.0,0,0.0,1,0
35420,337.0,0,0.0,1,0
35421,337.0,0,0.0,1,0
35422,338.0,0,0.0,1,0
35423,338.0,0,0.0,1,0
35424,337.0,0,0.0,1,0
35425,337.0,0,0.0,1,0
35426,337.0,0,0.0,1,0
35427,337.0,0,0.0,1,0
35428,337.0,0,0.0,1,0
35429,337.0,0,0.0,1,0
35430,337.0,0,0.0,1,0
35431,337.0,0,0.0,1,0
35432,337.0,0,0.0,1,0
35433,337.0,0,0.0,1,0
35434,337.0,0,0.0,1,0
35435,337.0,0,0.0,1,0
35436,337.0,0,0.0,1,0
35437,337.0,0,0.0,1,0
35438,337.0,0,0.0,1,0
35439,337.0,0,0.0,1,0
35440,337.0,0,0.0,1,0
35441,337.0,0,0.0,1,0
35442,337.0,0,0.0,1,0
35443,337.0,0,0.0,1,0
35444,337.0,0,0.0,1,0
35445,337.0,0,0.0,1,0
35446,337.0,0,0.0,1,0
35447,337.0,0,0.0,1,0
35448,337.0,0,0.0,1,0
35449,337.0,0,0.0,1,0
35450,337.0,0,0.0,1,0
35451,337.0,0,0.0,1,0
35452,337.0,0,0.0,1,0
35453,337.0,0,0.0,1,0
35454,337.0,0,0.0,1,0
35455,337.0,0,0.0,1,0
35456,337.0,0,0.0,1,0
35457,337.0,0,0.0,1,0
35458,337.0,0,0.0,1,0
35459,337.0,0,0.0,1,0
35460,337.0,0,0.0,1,0
35461,337.0,0,0.0,1,0
35462,337.0,0,0.0,1,0
35463,337.0,0,0.0,1,0
35464,337.0,0,0.0,1,0
35465,337.0,0,0.0,1,0
35466,337.0,0,0.0,1,0
35467,337.0,0,0.0,1,0
35468,337.0,0,0.0,1,0
35469,337.0,0,0.0,1,0
35470,337.0,0,0.0,1,0
35471,337.0,0,0.0,1,0
35472,337.0,0,0.0,1,0
35473,337.0,0,0.0,1,0
35474,337.0,0,0.0,1,0
35475,337.0,0,0.0,1,0
35476,337.0,0,0.0,1,0
35477,337.0,0,0.0,1,0
35478,337.0,0,0.0,1,0
35479,337.0,0,0.0,1,0
35480,337.0,0,0.0,1,0
35481,337.0,0,0.0,1,0
35482,337.0,0,0.0,1,0
35483,337.0,0,0.0,1,0
35484,338.0,0,0.0,1,0
35485,337.0,0,0.0,1,0
35486,337.0,0,0.0,1,0
35487,337.0,0,0.0,1,0
35488,337.0,0,0.0,1,0
35489,337.0,0,0.0,1,0
35490,337.0,0,0.0,1,0
35491,338.0,0,0.0,1,0
35492,337.0,0,0.0,1,0
35493,336.0,0,0.0,1,0
35494,338.0,0,0.0,1,0
35495,337.0,0,0.0,1,0
35496,337.0,0,0.0,1,0
35497,337.0,0,0.0,1,0
35498,337.0,0,0.0,1,0
35499,337.0,0,0.0,1,0
35500,340.0,0,0.0,1,0
35501,337.0,0,0.0,1,0
35502,338.0,0,0.0,1,0
35503,337.0,0,0.0,1,0
35504,339.0,0,0.0,1,0
35505,337.0,0,0.0,1,0
35506,337.0,0,0.0,1,0
35507,337.0,0,0.0,1,0
35508,337.0,0,0.0,1,0
35509,337.0,0,0.0,1,0
35510,337.0,0,0.0,1,0
35511,337.0,0,0.0,1,0
35512,338.0,0,0.0,1,0
35513,338.0,0,0.0,1,0
35514,336.0,0,0.0,1,0
35515,337.0,0,0.0,1,0
35516,338.0,0,0.0,1,0
35517,336.0,0,0.0,1,0
35518,337.0,0,0.0,1,0
35519,338.0,0,0.0,1,0
35520,339.0,0,0.0,1,0
35521,337.0,0,0.0,1,0
35522,338.0,0,0.0,1,0
35523,338.0,0,0.0,1,0
35524,337.0,0,0.0,1,0
35525,339.0,0,0.0,1,0
35526,337.0,0,0.0,1,0
35527,337.0,0,0.0,1,0
35528,338.0,0,0.0,1,0
35529,338.0,0,0.0,1,0
35530,337.0,0,0.0,1,0
35531,338.0,0,0.0,1,0
35532,338.0,0,0.0,1,0
35533,337.0,0,0.0,1,0
35534,337.0,0,0.0,1,0
35535,340.0,0,0.0,1,0
35536,337.0,0,0.0,1,0
35537,339.0,0,0.0,1,0
35538,337.0,0,0.0,1,0
35539,337.0,0,0.0,1,0
35540,337.0,0,0.0,1,0
35541,338.0,0,0.0,1,0
35542,337.0,0,0.0,1,0
35543,337.0,0,0.0,1,0
35544,337.0,0,0.0,1,0
35545,337.0,0,0.0,1,0
35546,337.0,0,0.0,1,0
35547,337.0,0,0.0,1,0
35548,337.0,0,0.0,1,0
35549,337.0,0,0.0,1,0
35550,337.0,0,0.0,1,0
35551,337.0,0,0.0,1,0
35552,337.0,0,0.0,1,0
35553,337.0,0,0.0,1,0
35554,337.0,0,0.0,1,0
35555,337.0,0,0.0,1,0
35556,337.0,0,0.0,1,0
35557,337.0,0,0.0,1,0
35558,337.0,0,0.0,1,0
35559,337.0,0,0.0,1,0
35560,337.0,0,0.0,1,0
35561,337.0,0,0.0,1,0
35562,337.0,0,0.0,1,0
35563,337.0,0,0.0,1,0
35564,337.0,0,0.0,1,0
35565,337.0,0,0.0,1,0
35566,337.0,0,0.0,1,0
35567,337.0,0,0.0,1,0
35568,337.0,0,0.0,1,0
35569,337.0,0,0.0,1,0
35570,337.0,0,0.0,1,0
35571,337.0,0,0.0,1,0
35572,337.0,0,0.0,1,0
35573,337.0,0,0.0,1,0
35574,337.0,0,0.0,1,0
35575,337.0,0,0.0,1,0
35576,337.0,0,0.0,1,0
35577,337.0,0,0.0,1,0
35578,337.0,0,0.0,1,0
35579,337.0,0,0.0,1,0
35580,337.0,0,0.0,1,0
35581,337.0,0,0.0,1,0
35582,337.0,0,0.0,1,0
35583,337.0,0,0.0,1,0
35584,337.0,0,0.0,1,0
35585,337.0,0,0.0,1,0
35586,337.0,0,0.0,1,0
35587,337.0,0,0.0,1,0
35588,337.0,0,0.0,1,0
35589,337.0,0,0.0,1,0
35590,337.0,0,0.0,1,0
35591,337.0,0,0.0,1,0
35592,337.0,0,0.0,1,0
35593,337.0,0,0.0,1,0
35594,337.0,0,0.0,1,0
35595,337.0,0,0.0,1,0
35596,337.0,0,0.0,1,0
35597,337.0,0,0.0,1,0
35598,337.0,0,0.0,1,0
35599,337.0,0,0.0,1,0
35600,337.0,0,0.0,1,0
35601,338.0,0,0.0,1,0
35602,337.0,0,0.0,1,0
35603,337.0,0,0.0,1,0
35604,337.0,0,0.0,1,0
35605,337.0,0,0.0,1,0
35606,338.0,0,0.0,1,0
35607,337.0,0,0.0,1,0
35608,336.0,0,0.0,1,0
35609,337.0,0,0.0,1,0
35610,338.0,0,0.0,1,0
35611,337.0,0,0.0,1,0
35612,338.0,0,0.0,1,0
35613,337.0,0,0.0,1,0
35614,337.0,0,0.0,1,0
35615,338.0,0,0.0,1,0
35616,337.0,0,0.0,1,0
35617,338.0,0,0.0,1,0
35618,338.0,0,0.0,1,0
35619,338.0,0,0.0,1,0
35620,338.0,0,0.0,1,0
35621,338.0,0,0.0,1,0
35622,338.0,0,0.0,1,0
35623,339.0,0,0.0,1,0
35624,336.0,0,0.0,1,0
35625,338.0,0,0.0,1,0
35626,338.0,0,0.0,1,0
35627,337.0,0,0.0,1,0
35628,337.0,0,0.0,1,0
35629,337.0,0,0.0,1,0
35630,338.0,0,0.0,1,0
35631,337.0,0,0.0,1,0
35632,339.0,0,0.0,1,0
35633,337.0,0,0.0,1,0
35634,339.0,0,0.0,1,0
35635,338.0,0,0.0,1,0
35636,338.0,0,0.0,1,0
35637,337.0,0,0.0,1,0
35638,338.0,0,0.0,1,0
35639,337.0,0,0.0,1,0
35640,337.0,0,0.0,1,0
35641,337.0,0,0.0,1,0
35642,338.0,0,0.0,1,0
35643,336.0,0,0.0,1,0
35644,338.0,0,0.0,1,0
35645,337.0,0,0.0,1,0
35646,337.0,0,0.0,1,0
35647,338.0,0,0.0,1,0
35648,337.0,0,0.0,1,0
35649,338.0,0,0.0,1,0
35650,339.0,0,0.0,1,0
35651,336.0,0,0.0,1,0
35652,337.0,0,0.0,1,0
35653,337.0,0,0.0,1,0
35654,337.0,0,0.0,1,0
35655,337.0,0,0.0,1,0
35656,338.0,0,0.0,1,0
35657,337.0,0,0.0,1,0
35658,339.0,0,0.0,1,0
35659,337.0,0,0.0,1,0
35660,339.0,0,0.0,1,0
35661,339.0,0,0.0,1,0
35662,339.0,0,0.0,1,0
35663,339.0,0,0.0,1,0
35664,339.0,0,0.0,1,0
35665,339.0,0,0.0,1,0
35666,339.0,0,0.0,1,0
35667,339.0,0,0.0,1,0
35668,339.0,0,0.0,1,0
35669,339.0,0,0.0,1,0
35670,339.0,0,0.0,1,0
35671,339.0,0,0.0,1,0
35672,339.0,0,0.0,1,0
35673,339.0,0,0.0,1,0
35674,339.0,0,0.0,1,0
35675,339.0,0,0.0,1,0
35676,339.0,0,0.0,1,0
35677,339.0,0,0.0,1,0
35678,339.0,0,0.0,1,0
35679,339.0,0,0.0,1,0
35680,339.0,0,0.0,1,0
35681,339.0,0,0.0,1,0
35682,339.0,0,0.0,1,0
35683,339.0,0,0.0,1,0
35684,339.0,0,0.0,1,0
35685,339.0,0,0.0,1,0
35686,339.0,0,0.0,1,0
35687,339.0,0,0.0,1,0
35688,339.0,0,0.0,1,0
35689,339.0,0,0.0,1,0
35690,339.0,0,0.0,1,0
35691,339.0,0,0.0,1,0
35692,339.0,0,0.0,1,0
35693,339.0,0,0.0,1,0
35694,339.0,0,0.0,1,0
35695,339.0,0,0.0,1,0
35696,339.0,0,0.0,1,0
35697,339.0,0,0.0,1,0
35698,339.0,0,0.0,1,0
35699,339.0,0,0.0,1,0
35700,339.0,0,0.0,1,0
35701,339.0,0,0.0,1,0
35702,339.0,0,0.0,1,0
35703,339.0,0,0.0,1,0
35704,339.0,0,0.0,1,0
35705,339.0,0,0.0,1,0
35706,339.0,0,0.0,1,0
35707,339.0,0,0.0,1,0
35708,339.0,0,0.0,1,0
35709,339.0,0,0.0,1,0
35710,339.0,0,0.0,1,0
35711,339.0,0,0.0,1,0
35712,339.0,0,0.0,1,0
35713,339.0,0,0.0,1,0
35714,339.0,0,0.0,1,0
35715,339.0,0,0.0,1,0
35716,339.0,0,0.0,1,0
35717,339.0,0,0.0,1,0
35718,339.0,0,0.0,1,0
35719,337.0,0,0.0,1,0
35720,337.0,0,0.0,1,0
35721,337.0,0,0.0,1,0
35722,337.0,0,0.0,1,0
35723,337.0,0,0.0,1,0
35724,337.0,0,0.0,1,0
35725,337.0,0,0.0,1,0
35726,337.0,0,0.0,1,0
35727,337.0,0,0.0,1,0
35728,338.0,0,0.0,1,0
35729,338.0,0,0.0,1,0
35730,338.0,0,0.0,1,0
35731,337.0,0,0.0,1,0
35732,337.0,0,0.0,1,0
35733,337.0,0,0.0,1,0
35734,336.0,0,0.0,1,0
35735,337.0,0,0.0,1,0
35736,337.0,0,0.0,1,0
35737,339.0,0,0.0,1,0
35738,338.0,0,0.0,1,0
35739,339.0,0,0.0,1,0
35740,337.0,0,0.0,1,0
35741,337.0,0,0.0,1,0
35742,338.0,0,0.0,1,0
35743,337.0,0,0.0,1,0
35744,338.0,0,0.0,1,0
35745,337.0,0,0.0,1,0
35746,338.0,0,0.0,1,0
35747,338.0,0,0.0,1,0
35748,337.0,0,0.0,1,0
35749,337.0,0,0.0,1,0
35750,337.0,0,0.0,1,0
35751,336.0,0,0.0,1,0
35752,338.0,0,0.0,1,0
35753,338.0,0,0.0,1,0
35754,338.0,0,0.0,1,0
35755,337.0,0,0.0,1,0
35756,338.0,0,0.0,1,0
35757,338.0,0,0.0,1,0
35758,338.0,0,0.0,1,0
35759,339.0,0,0.0,1,0
35760,338.0,0,0.0,1,0
35761,337.0,0,0.0,1,0
35762,337.0,0,0.0,1,0
35763,338.0,0,0.0,1,0
35764,337.0,0,0.0,1,0
35765,338.0,0,0.0,1,0
35766,338.0,0,0.0,1,0
35767,338.0,0,0.0,1,0
35768,337.0,0,0.0,1,0
35769,338.0,0,0.0,1,0
35770,336.0,0,0.0,1,0
35771,337.0,0,0.0,1,0
35772,337.0,0,0.0,1,0
35773,337.0,0,0.0,1,0
35774,337.0,0,0.0,1,0
35775,337.0,0,0.0,1,0
35776,337.0,0,0.0,1,0
35777,338.0,0,0.0,1,0
35778,337.0,0,0.0,1,0
35779,337.0,0,0.0,1,0
35780,337.0,0,0.0,1,0
35781,337.0,0,0.0,1,0
35782,337.0,0,0.0,1,0
35783,337.0,0,0.0,1,0
35784,337.0,0,0.0,1,0
35785,337.0,0,0.0,1,0
35786,337.0,0,0.0,1,0
35787,337.0,0,0.0,1,0
35788,337.0,0,0.0,1,0
35789,337.0,0,0.0,1,0
35790,337.0,0,0.0,1,0
35791,337.0,0,0.0,1,0
35792,337.0,0,0.0,1,0
35793,337.0,0,0.0,1,0
35794,337.0,0,0.0,1,0
35795,337.0,0,0.0,1,0
35796,337.0,0,0.0,1,0
35797,337.0,0,0.0,1,0
35798,337.0,0,0.0,1,0
35799,337.0,0,0.0,1,0
35800,337.0,0,0.0,1,0
35801,337.0,0,0.0,1,0
35802,337.0,0,0.0,1,0
35803,337.0,0,0.0,1,0
35804,337.0,0,0.0,1,0
35805,337.0,0,0.0,1,0
35806,337.0,0,0.0,1,0
35807,337.0,0,0.0,1,0
35808,337.0,0,0.0,1,0
35809,337.0,0,0.0,1,0
35810,337.0,0,0.0,1,0
35811,337.0,0,0.0,1,0
35812,337.0,0,0.0,1,0
35813,337.0,0,0.0,1,0
35814,337.0,0,0.0,1,0
35815,337.0,0,0.0,1,0
35816,337.0,0,0.0,1,0
35817,337.0,0,0.0,1,0
35818,337.0,0,0.0,1,0
35819,337.0,0,0.0,1,0
35820,337.0,0,0.0,1,0
35821,337.0,0,0.0,1,0
35822,337.0,0,0.0,1,0
35823,337.0,0,0.0,1,0
35824,337.0,0,0.0,1,0
35825,337.0,0,0.0,1,0
35826,337.0,0,0.0,1,0
35827,337.0,0,0.0,1,0
35828,337.0,0,0.0,1,0
35829,337.0,0,0.0,1,0
35830,337.0,0,0.0,1,0
35831,337.0,0,0.0,1,0
35832,337.0,0,0.0,1,0
35833,337.0,0,0.0,1,0
35834,337.0,0,0.0,1,0
35835,337.0,0,0.0,1,0
35836,337.0,0,0.0,1,0
35837,336.0,0,0.0,1,0
35838,337.0,0,0.0,1,0
35839,336.0,0,0.0,1,0
35840,337.0,0,0.0,1,0
35841,338.0,0,0.0,1,0
35842,336.0,0,0.0,1,0
35843,337.0,0,0.0,1,0
35844,337.0,0,0.0,1,0
35845,337.0,0,0.0,1,0
35846,339.0,0,0.0,1,0
35847,337.0,0,0.0,1,0
35848,337.0,0,0.0,1,0
35849,337.0,0,0.0,1,0
35850,337.0,0,0.0,1,0
35851,338.0,0,0.0,1,0
35852,337.0,0,0.0,1,0
35853,337.0,0,0.0,1,0
35854,337.0,0,0.0,1,0
35855,338.0,0,0.0,1,0
35856,338.0,0,0.0,1,0
35857,337.0,0,0.0,1,0
35858,337.0,0,0.0,1,0
35859,337.0,0,0.0,1,0
35860,337.0,0,0.0,1,0
35861,337.0,0,0.0,1,0
35862,337.0,0,0.0,1,0
35863,339.0,0,0.0,1,0
35864,338.0,0,0.0,1,0
35865,336.0,0,0.0,1,0
35866,337.0,0,0.0,1,0
35867,337.0,0,0.0,1,0
35868,337.0,0,0.0,1,0
35869,337.0,0,0.0,1,0
35870,339.0,0,0.0,1,0
35871,337.0,0,0.0,1,0
35872,339.0,0,0.0,1,0
35873,338.0,0,0.0,1,0
35874,337.0,0,0.0,1,0
35875,337.0,0,0.0,1,0
35876,337.0,0,0.0,1,0
35877,338.0,0,0.0,1,0
35878,338.0,0,0.0,1,0
35879,336.0,0,0.0,1,0
35880,338.0,0,0.0,1,0
35881,338.0,0,0.0,1,0
35882,338.0,0,0.0,1,0
35883,337.0,0,0.0,1,0
35884,339.0,0,0.0,1,0
35885,338.0,0,0.0,1,0
35886,337.0,0,0.0,1,0
35887,339.0,0,0.0,1,0
35888,338.0,0,0.0,1,0
35889,338.0,0,0.0,1,0
35890,337.0,0,0.0,1,0
35891,338.0,0,0.0,1,0
35892,339.0,0,0.0,1,0
35893,338.0,0,0.0,1,0
35894,338.0,0,0.0,1,0
35895,338.0,0,0.0,1,0
35896,336.0,0,0.0,1,0
35897,336.0,0,0.0,1,0
35898,336.0,0,0.0,1,0
35899,336.0,0,0.0,1,0
35900,336.0,0,0.0,1,0
35901,336.0,0,0.0,1,0
35902,336.0,0,0.0,1,0
35903,336.0,0,0.0,1,0
35904,336.0,0,0.0,1,0
35905,336.0,0,0.0,1,0
35906,336.0,0,0.0,1,0
35907,336.0,0,0.0,1,0
35908,336.0,0,0.0,1,0
35909,336.0,0,0.0,1,0
35910,336.0,0,0.0,1,0
35911,336.0,0,0.0,1,0
35912,336.0,0,0.0,1,0
35913,336.0,0,0.0,1,0
35914,336.0,0,0.0,1,0
35915,336.0,0,0.0,1,0
35916,336.0,0,0.0,1,0
35917,336.0,0,0.0,1,0
35918,336.0,0,0.0,1,0
35919,336.0,0,0.0,1,0
35920,336.0,0,0.0,1,0
35921,336.0,0,0.0,1,0
35922,336.0,0,0.0,1,0
35923,336.0,0,0.0,1,0
35924,336.0,0,0.0,1,0
35925,336.0,0,0.0,1,0
35926,336.0,0,0.0,1,0
35927,336.0,0,0.0,1,0
35928,336.0,0,0.0,1,0
35929,336.0,0,0.0,1,0
35930,336.0,0,0.0,1,0
35931,336.0,0,0.0,1,0
35932,336.0,0,0.0,1,0
35933,336.0,0,0.0,1,0
35934,336.0,0,0.0,1,0
35935,336.0,0,0.0,1,0
35936,336.0,0,0.0,1,0
35937,336.0,0,0.0,1,0
35938,336.0,0,0.0,1,0
35939,336.0,0,0.0,1,0
35940,336.0,0,0.0,1,0
35941,336.0,0,0.0,1,0
35942,336.0,0,0.0,1,0
35943,336.0,0,0.0,1,0
35944,336.0,0,0.0,1,0
35945,336.0,0,0.0,1,0
35946,336.0,0,0.0,1,0
35947,336.0,0,0.0,1,0
35948,336.0,0,0.0,1,0
35949,336.0,0,0.0,1,0
35950,336.0,0,0.0,1,0
35951,336.0,0,0.0,1,0
35952,336.0,0,0.0,1,0
35953,336.0,0,0.0,1,0
35954,336.0,0,0.0,1,0
35955,339.0,0,0.0,1,0
35956,338.0,0,0.0,1,0
35957,338.0,0,0.0,1,0
35958,337.0,0,0.0,1,0
35959,340.0,0,0.0,1,0
35960,338.0,0,0.0,1,0
35961,338.0,0,0.0,1,0
35962,336.0,0,0.0,1,0
35963,337.0,0,0.0,1,0
35964,337.0,0,0.0,1,0
35965,337.0,0,0.0,1,0
35966,337.0,0,0.0,1,0
35967,338.0,0,0.0,1,0
35968,337.0,0,0.0,1,0
35969,337.0,0,0.0,1,0
35970,337.0,0,0.0,1,0
35971,337.0,0,0.0,1,0
35972,337.0,0,0.0,1,0
35973,337.0,0,0.0,1,0
35974,337.0,0,0.0,1,0
35975,337.0,0,0.0,1,0
35976,338.0,0,0.0,1,0
35977,337.0,0,0.0,1,0
35978,337.0,0,0.0,1,0
35979,337.0,0,0.0,1,0
35980,336.0,0,0.0,1,0
35981,337.0,0,0.0,1,0
35982,337.0,0,0.0,1,0
35983,337.0,0,0.0,1,0
35984,337.0,0,0.0,1,0
35985,337.0,0,0.0,1,0
35986,338.0,0,0.0,1,0
35987,337.0,0,0.0,1,0
35988,337.0,0,0.0,1,0
35989,339.0,0,0.0,1,0
35990,337.0,0,0.0,1,0
35991,339.0,0,0.0,1,0
35992,337.0,0,0.0,1,0
35993,338.0,0,0.0,1,0
35994,338.0,0,0.0,1,0
35995,339.0,0,0.0,1,0
35996,339.0,0,0.0,1,0
35997,337.0,0,0.0,1,0
35998,337.0,0,0.0,1,0
35999,337.0,0,0.0,1,0
36000,337.0,0,0.0,1,0
36001,338.0,0,0.0,1,0
36002,338.0,0,0.0,1,0
36003,338.0,0,0.0,1,0
36004,338.0,0,0.0,1,0
36005,337.0,0,0.0,1,0
36006,337.0,0,0.0,1,0
36007,337.0,0,0.0,1,0
36008,338.0,0,0.0,1,0
36009,337.0,0,0.0,1,0
36010,337.0,0,0.0,1,0
36011,337.0,0,0.0,1,0
36012,338.0,0,0.0,1,0
36013,337.0,0,0.0,1,0
36014,337.0,0,0.0,1,0
36015,337.0,0,0.0,1,0
36016,337.0,0,0.0,1,0
36017,337.0,0,0.0,1,0
36018,337.0,0,0.0,1,0
36019,337.0,0,0.0,1,0
36020,337.0,0,0.0,1,0
36021,337.0,0,0.0,1,0
36022,337.0,0,0.0,1,0
36023,337.0,0,0.0,1,0
36024,337.0,0,0.0,1,0
36025,337.0,0,0.0,1,0
36026,337.0,0,0.0,1,0
36027,337.0,0,0.0,1,0
36028,337.0,0,0.0,1,0
36029,337.0,0,0.0,1,0
36030,337.0,0,0.0,1,0
36031,337.0,0,0.0,1,0
36032,337.0,0,0.0,1,0
36033,337.0,0,0.0,1,0
36034,337.0,0,0.0,1,0
36035,337.0,0,0.0,1,0
36036,337.0,0,0.0,1,0
36037,337.0,0,0.0,1,0
36038,337.0,0,0.0,1,0
36039,337.0,0,0.0,1,0
36040,337.0,0,0.0,1,0
36041,337.0,0,0.0,1,0
36042,337.0,0,0.0,1,0
36043,337.0,0,0.0,1,0
36044,337.0,0,0.0,1,0
36045,337.0,0,0.0,1,0
36046,337.0,0,0.0,1,0
36047,337.0,0,0.0,1,0
36048,337.0,0,0.0,1,0
36049,337.0,0,0.0,1,0
36050,337.0,0,0.0,1,0
36051,337.0,0,0.0,1,0
36052,337.0,0,0.0,1,0
36053,337.0,0,0.0,1,0
36054,337.0,0,0.0,1,0
36055,337.0,0,0.0,1,0
36056,337.0,0,0.0,1,0
36057,337.0,0,0.0,1,0
36058,337.0,0,0.0,1,0
36059,337.0,0,0.0,1,0
36060,337.0,0,0.0,1,0
36061,337.0,0,0.0,1,0
36062,337.0,0,0.0,1,0
36063,337.0,0,0.0,1,0
36064,337.0,0,0.0,1,0
36065,337.0,0,0.0,1,0
36066,337.0,0,0.0,1,0
36067,337.0,0,0.0,1,0
36068,337.0,0,0.0,1,0
36069,337.0,0,0.0,1,0
36070,337.0,0,0.0,1,0
36071,337.0,0,0.0,1,0
36072,337.0,0,0.0,1,0
36073,337.0,0,0.0,1,0
36074,338.0,0,0.0,1,0
36075,338.0,0,0.0,1,0
36076,337.0,0,0.0,1,0
36077,337.0,0,0.0,1,0
36078,337.0,0,0.0,1,0
36079,336.0,0,0.0,1,0
36080,337.0,0,0.0,1,0
36081,337.0,0,0.0,1,0
36082,336.0,0,0.0,1,0
36083,338.0,0,0.0,1,0
36084,336.0,0,0.0,1,0
36085,337.0,0,0.0,1,0
36086,337.0,0,0.0,1,0
36087,338.0,0,0.0,1,0
36088,337.0,0,0.0,1,0
36089,336.0,0,0.0,1,0
36090,338.0,0,0.0,1,0
36091,337.0,0,0.0,1,0
36092,336.0,0,0.0,1,0
36093,337.0,0,0.0,1,0
36094,337.0,0,0.0,1,0
36095,337.0,0,0.0,1,0
36096,337.0,0,0.0,1,0
36097,337.0,0,0.0,1,0
36098,337.0,0,0.0,1,0
36099,338.0,0,0.0,1,0
36100,338.0,0,0.0,1,0
36101,338.0,0,0.0,1,0
36102,337.0,0,0.0,1,0
36103,338.0,0,0.0,1,0
36104,337.0,0,0.0,1,0
36105,337.0,0,0.0,1,0
36106,337.0,0,0.0,1,0
36107,338.0,0,0.0,1,0
36108,339.0,0,0.0,1,0
36109,338.0,0,0.0,1,0
36110,337.0,0,0.0,1,0
36111,339.0,0,0.0,1,0
36112,338.0,0,0.0,1,0
