second,distance,motion,lightIntensity,occupied,occupied_ml
47528,337.00,0,0.00,1,0
47529,337.00,0,0.00,1,0
47530,337.00,0,0.00,1,0
47531,337.00,0,0.00,1,0
47532,337.00,0,0.00,1,0
47533,337.00,0,0.00,1,0
47534,337.00,0,0.00,1,0
47535,337.00,0,0.00,1,0
47536,337.00,0,0.00,1,0
47537,337.00,0,0.00,1,0
47538,337.00,0,0.00,1,0
47540,337.00,0,0.00,1,0
47541,337.00,0,0.00,1,0
47542,337.00,0,0.00,1,0
47543,337.00,0,0.00,1,0
47544,337.00,0,0.00,1,0
47545,337.00,0,0.00,1,0
47546,337.00,0,0.00,1,0
47547,337.00,0,0.00,1,0
47548,337.00,0,0.00,1,0
47549,337.00,0,0.00,1,0
47550,337.00,0,0.00,1,0
47551,337.00,0,0.00,1,0
47552,337.00,0,0.00,1,0
47553,337.00,0,0.00,1,0
47554,337.00,0,0.00,1,0
47555,337.00,0,0.00,1,0
47556,337.00,0,0.00,1,0
47557,337.00,0,0.00,1,0
47558,337.00,0,0.00,1,0
47559,337.00,0,0.00,1,0
47560,337.00,0,0.00,1,0
47561,337.00,0,0.00,1,0
47562,337.00,0,0.00,1,0
47563,337.00,0,0.00,1,0
47564,337.00,0,0.00,1,0
47565,337.00,0,0.00,1,0
47566,337.00,0,0.00,1,0
47567,337.00,0,0.00,1,0
47568,337.00,0,0.00,1,0
47569,337.00,0,0.00,1,0
47570,337.00,0,0.00,1,0
47571,337.00,0,0.00,1,0
47572,337.00,0,0.00,1,0
47573,337.00,0,0.00,1,0
47574,337.00,0,0.00,1,0
47575,337.00,0,0.00,1,0
47576,338.00,0,0.00,1,0
47577,337.00,0,0.00,1,0
47578,337.00,0,0.00,1,0
47579,337.00,0,0.00,1,0
47580,337.00,0,0.00,1,0
47581,339.00,0,0.00,1,0
47582,336.00,0,0.00,1,0
47583,337.00,0,0.00,1,0
47584,337.00,0,0.00,1,0
47585,337.00,0,0.00,1,0
47586,337.00,0,0.00,1,0
47587,338.00,0,0.00,1,0
47588,337.00,0,0.00,1,0
47589,337.00,0,0.00,1,0
47590,337.00,0,0.00,1,0
47591,338.00,0,0.00,1,0
47592,337.00,0,0.00,1,0
47593,337.00,0,0.00,1,0
47595,337.00,0,0.00,1,0
47596,337.00,0,0.00,1,0
47597,338.00,0,0.00,1,0
47598,337.00,0,0.00,1,0
47599,337.00,0,0.00,1,0
47600,337.00,0,0.00,1,0
47601,337.00,0,0.00,1,0
47602,337.00,0,0.00,1,0
47603,337.00,0,0.00,1,0
47604,337.00,0,0.00,1,0
47605,336.00,0,0.00,1,0
47606,337.00,0,0.00,1,0
47607,337.00,0,0.00,1,0
47608,337.00,0,0.00,1,0
47609,337.00,0,0.00,1,0
47610,338.00,0,0.00,1,0
47611,338.00,0,0.00,1,0
47612,338.00,0,0.00,1,0
47613,338.00,0,0.00,1,0
47614,337.00,0,0.00,1,0
47615,337.00,0,0.00,1,0
47616,337.00,0,0.00,1,0
47617,336.00,0,0.00,1,0
47618,336.00,0,0.00,1,0
47619,337.00,0,0.00,1,0
47620,337.00,0,0.00,1,0
47621,337.00,0,0.00,1,0
47622,337.00,0,0.00,1,0
47623,337.00,0,0.00,1,0
47624,338.00,0,0.00,1,0
47625,337.00,0,0.00,1,0
47626,337.00,0,0.00,1,0
47627,338.00,0,0.00,1,0
47628,336.00,0,0.00,1,0
47629,337.00,0,0.00,1,0
47630,338.00,0,0.00,1,0
47631,338.00,0,0.00,1,0
47632,337.00,0,0.00,1,0
47633,337.00,0,0.00,1,0
47634,338.00,0,0.00,1,0
47635,336.00,0,0.00,1,0
47636,338.00,0,0.00,1,0
47637,338.00,0,0.00,1,0
47638,338.00,0,0.00,1,0
47639,338.00,0,0.00,1,0
47640,338.00,0,0.00,1,0
47641,338.00,0,0.00,1,0
47642,338.00,0,0.00,1,0
47643,338.00,0,0.00,1,0
47644,338.00,0,0.00,1,0
47645,338.00,0,0.00,1,0
47646,338.00,0,0.00,1,0
47647,338.00,0,0.00,1,0
47648,338.00,0,0.00,1,0
47649,338.00,0,0.00,1,0
47650,338.00,0,0.00,1,0
47651,338.00,0,0.00,1,0
47652,338.00,0,0.00,1,0
47654,338.00,0,0.00,1,0
47655,338.00,0,0.00,1,0
47656,338.00,0,0.00,1,0
47657,338.00,0,0.00,1,0
47658,338.00,0,0.00,1,0
47659,338.00,0,0.00,1,0
47660,338.00,0,0.00,1,0
47661,338.00,0,0.00,1,0
47662,338.00,0,0.00,1,0
47663,338.00,0,0.00,1,0
47664,338.00,0,0.00,1,0
47665,338.00,0,0.00,1,0
47666,338.00,0,0.00,1,0
47667,338.00,0,0.00,1,0
47668,338.00,0,0.00,1,0
47669,338.00,0,0.00,1,0
47670,338.00,0,0.00,1,0
47671,338.00,0,0.00,1,0
47672,338.00,0,0.00,1,0
47673,338.00,0,0.00,1,0
47674,338.00,0,0.00,1,0
47675,338.00,0,0.00,1,0
47676,338.00,0,0.00,1,0
47677,338.00,0,0.00,1,0
47678,338.00,0,0.00,1,0
47679,338.00,0,0.00,1,0
47680,338.00,0,0.00,1,0
47681,338.00,0,0.00,1,0
47682,338.00,0,0.00,1,0
47683,338.00,0,0.00,1,0
47684,338.00,0,0.00,1,0
47685,338.00,0,0.00,1,0
47686,338.00,0,0.00,1,0
47687,338.00,0,0.00,1,0
47688,338.00,0,0.00,1,0
47689,338.00,0,0.00,1,0
47690,338.00,0,0.00,1,0
47691,338.00,0,0.00,1,0
47692,338.00,0,0.00,1,0
47693,338.00,0,0.00,1,0
47694,338.00,0,0.00,1,0
47695,338.00,0,0.00,1,0
47696,338.00,0,0.00,1,0
47697,337.00,0,0.00,1,0
47698,337.00,0,0.00,1,0
47699,338.00,0,0.00,1,0
47700,337.00,0,0.00,1,0
47701,337.00,0,0.00,1,0
47702,337.00,0,0.00,1,0
47703,337.00,0,0.00,1,0
47704,336.00,0,0.00,1,0
47705,337.00,0,0.00,1,0
47706,337.00,0,0.00,1,0
47707,336.00,0,0.00,1,0
47708,338.00,0,0.00,1,0
47709,337.00,0,0.00,1,0
47710,337.00,0,0.00,1,0
47711,337.00,0,0.00,1,0
47712,337.00,0,0.00,1,0
47713,337.00,0,0.00,1,0
47714,338.00,0,0.00,1,0
47716,337.00,0,0.00,1,0
47717,337.00,0,0.00,1,0
47718,337.00,0,0.00,1,0
47719,337.00,0,0.00,1,0
47720,337.00,0,0.00,1,0
47721,337.00,0,0.00,1,0
47722,336.00,0,0.00,1,0
47723,337.00,0,0.00,1,0
47724,336.00,0,0.00,1,0
47725,337.00,0,0.00,1,0
47726,337.00,0,0.00,1,0
47727,336.00,0,0.00,1,0
47728,337.00,0,0.00,1,0
47729,338.00,0,0.00,1,0
47730,337.00,0,0.00,1,0
47731,337.00,0,0.00,1,0
47732,337.00,0,0.00,1,0
47733,337.00,0,0.00,1,0
47734,337.00,0,0.00,1,0
47735,337.00,0,0.00,1,0
47736,337.00,0,0.00,1,0
47737,337.00,0,0.00,1,0
47738,337.00,0,0.00,1,0
47739,337.00,0,0.00,1,0
47740,337.00,0,0.00,1,0
47741,337.00,0,0.00,1,0
47742,336.00,0,0.00,1,0
47743,337.00,0,0.00,1,0
47744,337.00,0,0.00,1,0
47745,337.00,0,0.00,1,0
47746,336.00,0,0.00,1,0
47747,337.00,0,0.00,1,0
47748,337.00,0,0.00,1,0
47749,337.00,0,0.00,1,0
47750,337.00,0,0.00,1,0
47751,338.00,0,0.00,1,0
47752,338.00,0,0.00,1,0
47753,338.00,0,0.00,1,0
47754,337.00,0,0.00,1,0
47755,336.00,0,0.00,1,0
47756,337.00,0,0.00,1,0
47757,337.00,0,0.00,1,0
47758,337.00,0,0.00,1,0
47759,337.00,0,0.00,1,0
47760,337.00,0,0.00,1,0
47761,337.00,0,0.00,1,0
47762,337.00,0,0.00,1,0
47763,337.00,0,0.00,1,0
47764,337.00,0,0.00,1,0
47765,337.00,0,0.00,1,0
47766,337.00,0,0.00,1,0
47767,337.00,0,0.00,1,0
47768,337.00,0,0.00,1,0
47769,337.00,0,0.00,1,0
47770,337.00,0,0.00,1,0
47771,337.00,0,0.00,1,0
47772,337.00,0,0.00,1,0
47774,337.00,0,0.00,1,0
47775,337.00,0,0.00,1,0
47776,337.00,0,0.00,1,0
47777,337.00,0,0.00,1,0
47778,337.00,0,0.00,1,0
47779,337.00,0,0.00,1,0
47780,337.00,0,0.00,1,0
47781,337.00,0,0.00,1,0
47782,337.00,0,0.00,1,0
47783,337.00,0,0.00,1,0
47784,337.00,0,0.00,1,0
47785,337.00,0,0.00,1,0
47786,337.00,0,0.00,1,0
47787,337.00,0,0.00,1,0
47788,337.00,0,0.00,1,0
47789,337.00,0,0.00,1,0
47790,337.00,0,0.00,1,0
47791,337.00,0,0.00,1,0
47792,337.00,0,0.00,1,0
47793,337.00,0,0.00,1,0
47794,337.00,0,0.00,1,0
47795,337.00,0,0.00,1,0
47796,337.00,0,0.00,1,0
47797,337.00,0,0.00,1,0
47798,337.00,0,0.00,1,0
47799,337.00,0,0.00,1,0
47800,337.00,0,0.00,1,0
47801,337.00,0,0.00,1,0
47802,337.00,0,0.00,1,0
47803,337.00,0,0.00,1,0
47804,337.00,0,0.00,1,0
47805,337.00,0,0.00,1,0
47806,337.00,0,0.00,1,0
47807,337.00,0,0.00,1,0
47808,337.00,0,0.00,1,0
47809,337.00,0,0.00,1,0
47810,337.00,0,0.00,1,0
47811,337.00,0,0.00,1,0
47812,337.00,0,0.00,1,0
47813,337.00,0,0.00,1,0
47814,337.00,0,0.00,1,0
47815,337.00,0,0.00,1,0
47816,337.00,0,0.00,1,0
47817,337.00,0,0.00,1,0
47818,337.00,0,0.00,1,0
47819,338.00,0,0.00,1,0
47820,337.00,0,0.00,1,0
47821,337.00,0,0.00,1,0
47822,337.00,0,0.00,1,0
47823,338.00,0,0.00,1,0
47824,337.00,0,0.00,1,0
47825,337.00,0,0.00,1,0
47826,338.00,0,0.00,1,0
47827,337.00,0,0.00,1,0
47828,337.00,0,0.00,1,0
47829,338.00,0,0.00,1,0
47830,337.00,0,0.00,1,0
47831,337.00,0,0.00,1,0
47832,338.00,0,0.00,1,0
47834,337.00,0,0.00,1,0
47835,337.00,0,0.00,1,0
47836,337.00,0,0.00,1,0
47837,337.00,0,0.00,1,0
47838,337.00,0,0.00,1,0
47839,337.00,0,0.00,1,0
47840,337.00,0,0.00,1,0
47841,337.00,0,0.00,1,0
47842,337.00,0,0.00,1,0
47843,337.00,0,0.00,1,0
47844,337.00,0,0.00,1,0
47845,337.00,0,0.00,1,0
47846,337.00,0,0.00,1,0
47847,337.00,0,0.00,1,0
47848,337.00,0,0.00,1,0
47849,338.00,0,0.00,1,0
47850,337.00,0,0.00,1,0
47851,337.00,0,0.00,1,0
47852,337.00,0,0.00,1,0
47853,337.00,0,0.00,1,0
47854,338.00,0,0.00,1,0
47855,337.00,0,0.00,1,0
47856,337.00,0,0.00,1,0
47857,337.00,0,0.00,1,0
47858,338.00,0,0.00,1,0
47859,337.00,0,0.00,1,0
47860,337.00,0,0.00,1,0
47861,337.00,0,0.00,1,0
47862,337.00,0,0.00,1,0
47863,337.00,0,0.00,1,0
47864,337.00,0,0.00,1,0
47865,337.00,0,0.00,1,0
47866,337.00,0,0.00,1,0
47867,337.00,0,0.00,1,0
47868,337.00,0,0.00,1,0
47869,337.00,0,0.00,1,0
47870,337.00,0,0.00,1,0
47871,337.00,0,0.00,1,0
47872,336.00,0,0.00,1,0
47873,337.00,0,0.00,1,0
47874,337.00,0,0.00,1,0
47875,338.00,0,0.00,1,0
47876,337.00,0,0.00,1,0
47877,337.00,0,0.00,1,0
47878,337.00,0,0.00,1,0
47879,337.00,0,0.00,1,0
47880,337.00,0,0.00,1,0
47881,337.00,0,0.00,1,0
47882,337.00,0,0.00,1,0
47883,337.00,0,0.00,1,0
47884,337.00,0,0.00,1,0
47885,337.00,0,0.00,1,0
47886,337.00,0,0.00,1,0
47887,337.00,0,0.00,1,0
47888,337.00,0,0.00,1,0
47889,337.00,0,0.00,1,0
47890,337.00,0,0.00,1,0
47891,337.00,0,0.00,1,0
47893,337.00,0,0.00,1,0
47894,337.00,0,0.00,1,0
47895,337.00,0,0.00,1,0
47896,337.00,0,0.00,1,0
47897,337.00,0,0.00,1,0
47898,337.00,0,0.00,1,0
47899,337.00,0,0.00,1,0
47900,337.00,0,0.00,1,0
47901,337.00,0,0.00,1,0
47902,337.00,0,0.00,1,0
47903,337.00,0,0.00,1,0
47904,337.00,0,0.00,1,0
47905,337.00,0,0.00,1,0
47906,337.00,0,0.00,1,0
47907,337.00,0,0.00,1,0
47908,337.00,0,0.00,1,0
47909,337.00,0,0.00,1,0
47910,337.00,0,0.00,1,0
47911,337.00,0,0.00,1,0
47912,337.00,0,0.00,1,0
47913,337.00,0,0.00,1,0
47914,337.00,0,0.00,1,0
47915,337.00,0,0.00,1,0
47916,337.00,0,0.00,1,0
47917,337.00,0,0.00,1,0
47918,337.00,0,0.00,1,0
47919,337.00,0,0.00,1,0
47920,337.00,0,0.00,1,0
47921,337.00,0,0.00,1,0
47922,337.00,0,0.00,1,0
47923,337.00,0,0.00,1,0
47924,337.00,0,0.00,1,0
47925,337.00,0,0.00,1,0
47926,337.00,0,0.00,1,0
47927,337.00,0,0.00,1,0
47928,337.00,0,0.00,1,0
47929,337.00,0,0.00,1,0
47930,337.00,0,0.00,1,0
47931,337.00,0,0.00,1,0
47932,337.00,0,0.00,1,0
47933,337.00,0,0.00,1,0
47934,337.00,0,0.00,1,0
47935,337.00,0,0.00,1,0
47936,339.00,0,0.00,1,0
47937,338.00,1,0.00,1,0
47938,337.00,1,0.00,1,0
47939,338.00,0,0.00,1,0
47940,337.00,0,0.00,1,0
47941,338.00,0,0.00,1,0
47942,337.00,1,0.00,1,0
47943,97.00,0,0.00,1,0
47944,337.00,0,0.00,1,0
47945,338.00,0,0.00,1,0
47946,337.00,0,0.00,1,0
47948,336.00,1,0.00,1,0
47949,339.00,0,0.00,1,0
47950,2349.00,0,0.00,1,0
47951,338.00,0,0.00,1,0
47952,338.00,0,0.00,1,0
47953,2349.00,1,0.00,1,0
47954,340.00,0,0.00,1,0
47955,338.00,0,0.00,1,0
47956,338.00,0,0.00,1,0
47957,340.00,0,0.00,1,0
47958,338.00,0,0.00,1,0
47959,338.00,0,0.00,1,0
47960,338.00,1,0.00,1,0
47961,337.00,0,0.00,1,0
47962,338.00,0,0.00,1,0
47963,339.00,0,0.00,1,0
47964,338.00,1,0.00,1,0
47965,338.00,0,0.00,1,0
47966,338.00,0,0.00,1,0
47967,337.00,0,0.00,1,0
47968,337.00,0,0.00,1,0
47969,337.00,0,0.00,1,0
47970,337.00,0,0.00,1,0
47971,338.00,0,0.00,1,0
47972,2350.00,0,0.00,1,0
47973,339.00,0,0.00,1,0
47974,340.00,0,0.00,1,0
47975,2350.00,0,0.00,1,0
47976,339.00,0,0.00,1,0
47977,339.00,0,0.00,1,0
47978,339.00,0,0.00,1,0
47979,339.00,0,0.00,1,0
47980,340.00,0,0.00,1,0
47981,338.00,1,0.00,1,0
47982,339.00,1,0.00,1,0
47983,338.00,0,0.00,1,0
47984,339.00,0,0.00,1,0
47985,341.00,0,0.00,1,0
47986,338.00,1,0.00,1,0
47987,339.00,0,0.00,1,0
47988,339.00,0,0.00,1,0
47989,341.00,0,0.00,1,0
47990,340.00,0,0.00,1,0
47991,341.00,0,0.00,1,0
47992,2349.00,0,0.00,1,0
47993,2351.00,0,0.00,1,0
47994,339.00,0,0.00,1,0
47995,340.00,0,0.00,1,0
47996,339.00,0,0.00,1,0
47997,340.00,0,0.00,1,0
47998,339.00,0,0.00,1,0
47999,338.00,0,0.00,1,0
48000,341.00,0,0.00,1,0
48001,340.00,0,0.00,1,0
48002,341.00,0,0.00,1,0
48003,338.00,0,0.00,1,0
48004,339.00,0,0.00,1,0
48005,342.00,0,0.00,1,0
48006,2350.00,0,0.00,1,0
48008,2349.00,0,0.00,1,0
48009,339.00,0,0.00,1,0
48010,339.00,0,0.00,1,0
48011,338.00,0,0.00,1,0
48012,338.00,0,0.00,1,0
48013,339.00,0,0.00,1,0
48014,338.00,0,0.00,1,0
48015,340.00,0,0.00,1,0
48016,339.00,0,0.00,1,0
48017,339.00,0,0.00,1,0
48018,339.00,0,0.00,1,0
48019,339.00,0,0.00,1,0
48020,339.00,0,0.00,1,0
48021,339.00,0,0.00,1,0
48022,339.00,0,0.00,1,0
48023,339.00,0,0.00,1,0
48024,339.00,0,0.00,1,0
48025,341.00,0,0.00,1,0
48026,338.00,0,0.00,1,0
48027,339.00,0,0.00,1,0
48028,339.00,0,0.00,1,0
48029,339.00,0,0.00,1,0
48030,341.00,0,0.00,1,0
48031,339.00,0,0.00,1,0
48032,339.00,0,0.00,1,0
48033,339.00,0,0.00,1,0
48034,339.00,0,0.00,1,0
48035,338.00,0,0.00,1,0
48036,339.00,0,0.00,1,0
48037,338.00,0,0.00,1,0
48038,339.00,0,0.00,1,0
48039,338.00,0,0.00,1,0
48040,338.00,0,0.00,1,0
48041,338.00,0,0.00,1,0
48042,338.00,0,0.00,1,0
48043,339.00,0,0.00,1,0
48044,338.00,0,0.00,1,0
48045,338.00,0,0.00,1,0
48046,340.00,0,0.00,1,0
48047,339.00,0,0.00,1,0
48048,339.00,0,0.00,1,0
48049,338.00,0,0.00,1,0
48050,339.00,0,0.00,1,0
48051,339.00,0,0.00,1,0
48052,338.00,0,0.00,1,0
48053,340.00,0,0.00,1,0
48054,340.00,0,0.00,1,0
48055,338.00,0,0.00,1,0
48056,338.00,0,0.00,1,0
48057,338.00,0,0.00,1,0
48058,337.00,0,0.00,1,0
48059,338.00,0,0.00,1,0
48060,337.00,0,0.00,1,0
48061,338.00,0,0.00,1,0
48062,338.00,0,0.00,1,0
48063,338.00,0,0.00,1,0
48064,339.00,0,0.00,1,0
48065,338.00,0,0.00,1,0
48066,338.00,0,0.00,1,0
48068,338.00,0,0.00,1,0
48069,339.00,0,0.00,1,0
48070,339.00,0,0.00,1,0
48071,339.00,0,0.00,1,0
48072,339.00,0,0.00,1,0
48073,339.00,0,0.00,1,0
48074,338.00,0,0.00,1,0
48075,339.00,0,0.00,1,0
48076,339.00,0,0.00,1,0
48077,338.00,0,0.00,1,0
48078,339.00,0,0.00,1,0
48079,339.00,0,0.00,1,0
48080,339.00,0,0.00,1,0
48081,339.00,0,0.00,1,0
48082,338.00,0,0.00,1,0
48083,338.00,0,0.00,1,0
48084,339.00,0,0.00,1,0
48085,339.00,0,0.00,1,0
48086,340.00,0,0.00,1,0
48087,339.00,0,0.00,1,0
48088,339.00,0,0.00,1,0
48089,340.00,0,0.00,1,0
48090,339.00,0,0.00,1,0
48091,339.00,0,0.00,1,0
48092,339.00,0,0.00,1,0
48093,338.00,0,0.00,1,0
48094,339.00,0,0.00,1,0
48095,338.00,0,0.00,1,0
48096,339.00,0,0.00,1,0
48097,338.00,0,0.00,1,0
48098,338.00,0,0.00,1,0
48099,339.00,0,0.00,1,0
48100,339.00,0,0.00,1,0
48101,338.00,0,0.00,1,0
48102,339.00,0,0.00,1,0
48103,339.00,0,0.00,1,0
48104,339.00,0,0.00,1,0
48105,339.00,0,0.00,1,0
48106,339.00,0,0.00,1,0
48107,338.00,0,0.00,1,0
48108,339.00,0,0.00,1,0
48109,338.00,0,0.00,1,0
48110,338.00,0,0.00,1,0
48111,338.00,0,0.00,1,0
48112,338.00,0,0.00,1,0
48113,338.00,0,0.00,1,0
48114,338.00,0,0.00,1,0
48115,338.00,0,0.00,1,0
48116,338.00,0,0.00,1,0
48117,338.00,0,0.00,1,0
48118,338.00,0,0.00,1,0
48119,338.00,0,0.00,1,0
48120,338.00,0,0.00,1,0
48121,338.00,0,0.00,1,0
48122,338.00,0,0.00,1,0
48123,338.00,0,0.00,1,0
48124,338.00,0,0.00,1,0
48125,338.00,0,0.00,1,0
48126,338.00,0,0.00,1,0
48127,338.00,0,0.00,1,0
48128,338.00,0,0.00,1,0
48130,338.00,0,0.00,1,0
48131,338.00,0,0.00,1,0
48132,338.00,0,0.00,1,0
48133,338.00,0,0.00,1,0
48134,338.00,0,0.00,1,0
48135,338.00,0,0.00,1,0
48136,338.00,0,0.00,1,0
48137,338.00,0,0.00,1,0
48138,338.00,0,0.00,1,0
48139,338.00,0,0.00,1,0
48140,338.00,0,0.00,1,0
48141,338.00,0,0.00,1,0
48142,338.00,0,0.00,1,0
48143,338.00,0,0.00,1,0
48144,338.00,0,0.00,1,0
48145,338.00,0,0.00,1,0
48146,338.00,0,0.00,1,0
48147,338.00,0,0.00,1,0
48148,338.00,0,0.00,1,0
48149,338.00,0,0.00,1,0
48150,338.00,0,0.00,1,0
48151,338.00,0,0.00,1,0
48152,338.00,0,0.00,1,0
48153,338.00,0,0.00,1,0
48154,338.00,0,0.00,1,0
48155,338.00,0,0.00,1,0
48156,338.00,0,0.00,1,0
48157,338.00,0,0.00,1,0
48158,338.00,0,0.00,1,0
48159,338.00,0,0.00,1,0
48160,338.00,0,0.00,1,0
48161,338.00,0,0.00,1,0
48162,338.00,0,0.00,1,0
48163,338.00,0,0.00,1,0
48164,338.00,0,0.00,1,0
48165,338.00,0,0.00,1,0
48166,338.00,0,0.00,1,0
48167,338.00,0,0.00,1,0
48168,338.00,0,0.00,1,0
48169,338.00,0,0.00,1,0
48170,339.00,0,0.00,1,0
48171,338.00,0,0.00,1,0
48172,338.00,0,0.00,1,0
48173,338.00,0,0.00,1,0
48174,338.00,0,0.00,1,0
48175,338.00,0,0.00,1,0
48176,337.00,0,0.00,1,0
48177,338.00,0,0.00,1,0
48178,339.00,0,0.00,1,0
48179,338.00,0,0.00,1,0
48180,338.00,0,0.00,1,0
48181,338.00,0,0.00,1,0
48182,339.00,0,0.00,1,0
48183,338.00,0,0.00,1,0
48184,338.00,0,0.00,1,0
48185,2353.00,1,0.00,1,0
48186,340.00,1,0.00,1,0
48187,2352.00,0,0.00,1,0
48189,340.00,0,0.00,1,0
48190,338.00,0,0.00,1,0
48191,340.00,0,0.00,1,0
48192,339.00,0,0.00,1,0
48193,339.00,0,0.00,1,0
48194,339.00,0,0.00,1,0
48195,339.00,0,0.00,1,0
48196,340.00,0,0.00,1,0
48197,339.00,0,0.00,1,0
48198,2351.00,0,0.00,1,0
48199,2350.00,0,0.00,1,0
48200,2351.00,0,0.00,1,0
48201,2352.00,0,0.00,1,0
48202,339.00,0,0.00,1,0
48203,338.00,0,0.00,1,0
48204,338.00,0,0.00,1,0
48205,338.00,0,0.00,1,0
48206,338.00,0,0.00,1,0
48207,339.00,0,0.00,1,0
48208,339.00,0,0.00,1,0
48209,338.00,0,0.00,1,0
48210,339.00,0,0.00,1,0
48211,338.00,0,0.00,1,0
48212,338.00,0,0.00,1,0
48213,338.00,0,0.00,1,0
48214,341.00,0,0.00,1,0
48215,339.00,0,0.00,1,0
48216,339.00,0,0.00,1,0
48217,338.00,0,0.00,1,0
48218,338.00,0,0.00,1,0
48219,339.00,0,0.00,1,0
48220,339.00,0,0.00,1,0
48221,339.00,0,0.00,1,0
48222,338.00,0,0.00,1,0
48223,338.00,0,0.00,1,0
48224,338.00,0,0.00,1,0
48225,338.00,0,0.00,1,0
48226,337.00,0,0.00,1,0
48227,339.00,0,0.00,1,0
48228,338.00,0,0.00,1,0
48229,338.00,0,0.00,1,0
48230,339.00,0,0.00,1,0
48231,339.00,0,0.00,1,0
48232,338.00,0,0.00,1,0
48233,339.00,0,0.00,1,0
48234,338.00,0,0.00,1,0
48235,339.00,1,0.00,1,0
48236,340.00,1,0.00,1,0
48237,339.00,0,0.00,1,0
48238,340.00,0,0.00,1,0
48239,339.00,0,0.00,1,0
48240,339.00,0,0.00,1,0
48241,341.00,0,0.00,1,0
48242,338.00,0,0.00,1,0
48243,2352.00,0,0.00,1,0
48244,339.00,0,0.00,1,0
48245,339.00,0,0.00,1,0
48246,338.00,0,0.00,1,0
48247,339.00,0,0.00,1,0
48249,340.00,0,0.00,1,0
48250,339.00,0,0.00,1,0
48251,339.00,0,0.00,1,0
48252,341.00,0,0.00,1,0
48253,339.00,0,0.00,1,0
48254,338.00,0,0.00,1,0
48255,340.00,0,0.00,1,0
48256,339.00,0,0.00,1,0
48257,338.00,0,0.00,1,0
48258,339.00,0,0.00,1,0
48259,337.00,0,0.00,1,0
48260,337.00,0,0.00,1,0
48261,340.00,0,0.00,1,0
48262,339.00,0,0.00,1,0
48263,338.00,0,0.00,1,0
48264,338.00,0,0.00,1,0
48265,339.00,0,0.00,1,0
48266,339.00,0,0.00,1,0
48267,339.00,0,0.00,1,0
48268,339.00,0,0.00,1,0
48269,338.00,0,0.00,1,0
48270,340.00,1,0.00,1,0
48271,338.00,0,0.00,1,0
48272,339.00,0,0.00,1,0
48273,338.00,0,0.00,1,0
48274,338.00,0,0.00,1,0
48275,339.00,0,0.00,1,0
48276,338.00,0,0.00,1,0
48277,337.00,0,0.00,1,0
48278,338.00,0,0.00,1,0
48279,338.00,0,0.00,1,0
48280,339.00,0,0.00,1,0
48281,341.00,0,0.00,1,0
48282,340.00,0,0.00,1,0
48283,338.00,0,0.00,1,0
48284,339.00,0,0.00,1,0
48285,339.00,0,0.00,1,0
48286,339.00,0,0.00,1,0
48287,339.00,0,0.00,1,0
48288,339.00,0,0.00,1,0
48289,338.00,0,0.00,1,0
48290,339.00,0,0.00,1,0
48291,339.00,0,0.00,1,0
48292,338.00,0,0.00,1,0
48293,339.00,0,0.00,1,0
48294,340.00,0,0.00,1,0
48295,339.00,0,0.00,1,0
48296,339.00,0,0.00,1,0
48297,338.00,0,0.00,1,0
48298,339.00,0,0.00,1,0
48299,338.00,0,0.00,1,0
48300,337.00,0,0.00,1,0
48301,339.00,0,0.00,1,0
48302,339.00,0,0.00,1,0
48303,339.00,0,0.00,1,0
48304,339.00,0,0.00,1,0
48305,339.00,0,0.00,1,0
48306,338.00,0,0.00,1,0
48307,339.00,0,0.00,1,0
48309,339.00,0,0.00,1,0
48310,338.00,0,0.00,1,0
48311,337.00,0,0.00,1,0
48312,338.00,0,0.00,1,0
48313,337.00,0,0.00,1,0
48314,339.00,0,0.00,1,0
48315,338.00,0,0.00,1,0
48316,339.00,0,0.00,1,0
48317,338.00,0,0.00,1,0
48318,339.00,0,0.00,1,0
48319,338.00,0,0.00,1,0
48320,338.00,0,0.00,1,0
48321,337.00,0,0.00,1,0
48322,338.00,0,0.00,1,0
48323,338.00,0,0.00,1,0
48324,339.00,0,0.00,1,0
48325,339.00,0,0.00,1,0
48326,338.00,0,0.00,1,0
48327,339.00,0,0.00,1,0
48328,339.00,0,0.00,1,0
48329,339.00,0,0.00,1,0
48330,339.00,0,0.00,1,0
48331,340.00,0,0.00,1,0
48332,339.00,0,0.00,1,0
48333,338.00,0,0.00,1,0
48334,338.00,0,0.00,1,0
48335,340.00,0,0.00,1,0
48336,339.00,0,0.00,1,0
48337,339.00,0,0.00,1,0
48338,338.00,0,0.00,1,0
48339,338.00,0,0.00,1,0
48340,339.00,0,0.00,1,0
48341,339.00,0,0.00,1,0
48342,340.00,0,0.00,1,0
48343,339.00,0,0.00,1,0
48344,340.00,0,0.00,1,0
48345,339.00,0,0.00,1,0
48346,339.00,0,0.00,1,0
48347,339.00,0,0.00,1,0
48348,339.00,0,0.00,1,0
48349,340.00,0,0.00,1,0
48350,339.00,0,0.00,1,0
48351,338.00,0,0.00,1,0
48352,338.00,0,0.00,1,0
48353,338.00,0,0.00,1,0
48354,339.00,0,0.00,1,0
48355,337.00,0,0.00,1,0
48356,339.00,0,0.00,1,0
48357,340.00,0,0.00,1,0
48358,338.00,0,0.00,1,0
48359,338.00,0,0.00,1,0
48360,340.00,0,0.00,1,0
48361,337.00,0,0.00,1,0
48362,338.00,0,0.00,1,0
